batch,trans_date_trans_time,cc_num,merchant,category,amt,fraud_score
843,2020-11-11 22:42:47,4103158249977,fraud_Weimann, Kuhic and Beahan,shopping_pos,192.01,0.9706
843,2020-10-04 22:45:15,347399333635231,fraud_Parisian, Schiller and Altenwerth,misc_net,192.01,0.9893
843,2020-08-07 01:35:13,375082648741747,fraud_Kutch LLC,gas_transport,10.97,0.9861
843,2020-09-09 23:23:47,4173950183554608,fraud_Heathcote LLC,shopping_net,192.01,0.7131
845,2020-12-10 02:12:44,4560395181594436016,fraud_Harber Inc,gas_transport,10.97,0.9827
845,2020-09-18 11:37:21,30029052116970,fraud_Doyle Ltd,grocery_pos,192.01,0.7972
845,2020-09-03 03:50:40,4509142395811241,fraud_Bailey-Morar,grocery_pos,192.01,0.9475
847,2020-12-08 23:15:43,3591919803438423,fraud_Romaguera, Cruickshank and Greenholt,shopping_net,192.01,0.6849
849,2020-12-22 22:18:07,2242176657877538,fraud_Kuhn LLC,shopping_pos,192.01,0.9936
849,2020-06-24 03:21:56,180098888332620,fraud_Heidenreich PLC,grocery_pos,192.01,0.9996
849,2020-09-02 22:40:13,180052752563109,fraud_Miller-Harris,misc_net,192.01,0.985
849,2020-07-10 20:38:35,675961917837,fraud_Baumbach, Hodkiewicz and Walsh,shopping_pos,192.01,0.9026
851,2020-11-16 05:01:14,378006354724784,fraud_Heidenreich PLC,grocery_pos,192.01,0.9416
851,2020-08-16 02:17:14,4634955908138648,fraud_Baumbach, Feeney and Morar,shopping_net,192.01,0.9708
853,2020-11-27 23:25:00,3587044315915002,fraud_Kerluke, Considine and Macejkovic,misc_net,192.01,0.9454
853,2020-09-22 23:47:50,60487002085,fraud_Kassulke PLC,shopping_net,192.01,0.8808
853,2020-08-18 22:31:28,4481131401752,fraud_Torphy-Goyette,shopping_pos,192.01,0.4522
853,2020-06-29 22:35:58,4761403817546679245,fraud_Schiller, Blanda and Johnson,home,192.01,0.7061
854,2020-12-05 01:10:01,3564182536169293,fraud_Kiehn-Emmerich,grocery_pos,192.01,0.9743
855,2020-10-03 22:39:48,4710826438164847414,fraud_Lockman Ltd,grocery_pos,192.01,0.9817
855,2020-08-09 03:50:15,4476840372112,fraud_Wolf Inc,grocery_pos,192.01,0.8777
857,2020-07-08 23:47:48,4713464490314802,fraud_Kihn, Abernathy and Douglas,shopping_net,192.01,0.9839
857,2020-12-01 03:31:44,377834944388609,fraud_Kilback LLC,grocery_pos,192.01,0.9945
858,2020-08-23 23:46:39,577588686219,fraud_Stamm-Witting,shopping_net,192.01,0.4291
858,2020-08-25 23:28:00,3501365119557234,fraud_Boyer PLC,shopping_net,192.01,0.9861
859,2020-07-26 22:29:15,38014427445058,fraud_Labadie, Treutel and Bode,shopping_net,192.01,0.9876
859,2020-07-04 03:30:13,4989847570577635369,fraud_Macejkovic-Lesch,shopping_pos,192.01,0.9699
861,2020-08-11 03:48:12,4335531783520911,fraud_Strosin-Cruickshank,grocery_pos,192.01,0.9477
861,2020-11-20 19:49:14,3582402971899057,fraud_Bernier, Volkman and Hoeger,misc_net,192.01,0.8737
861,2020-06-26 23:38:10,6544734391390261,fraud_Kerluke-Abshire,shopping_net,192.01,0.7695
863,2020-07-20 22:02:50,375534208663984,fraud_Huel, Hammes and Witting,grocery_pos,192.01,0.9839
864,2020-10-04 02:30:24,3585052663373890,fraud_Christiansen, Goyette and Schamberger,gas_transport,22.11,0.7354
864,2020-10-04 03:54:06,30011465039817,fraud_Price Inc,shopping_net,192.01,0.9518
867,2020-08-05 03:17:47,4727244663135968,fraud_Cole PLC,grocery_pos,192.01,0.9147
867,2020-08-22 23:35:35,30560609640617,fraud_Mante Group,misc_net,192.01,0.9904
867,2020-07-20 22:36:33,4225990116481262579,fraud_Labadie, Treutel and Bode,shopping_net,192.01,0.988
869,2020-10-25 03:59:34,4599285557366057,fraud_Kiehn Inc,grocery_pos,192.01,0.9869
871,2020-07-31 03:43:07,4352307151555405069,fraud_Prohaska-Murray,gas_transport,7.0,0.9864
871,2020-12-11 05:16:27,3596217206093829,fraud_Stracke-Lemke,grocery_pos,192.01,0.5121
873,2020-07-12 23:12:38,3514897282719543,fraud_Quitzon, Green and Bashirian,shopping_pos,192.01,0.9826
874,2020-12-02 22:43:00,3588001568691267,fraud_Altenwerth, Cartwright and Koss,shopping_net,192.01,0.9791
875,2020-10-15 23:00:11,3527063666782582,fraud_Towne, Greenholt and Koepp,shopping_net,192.01,0.9811
877,2020-11-18 22:15:19,4710792708725663,fraud_Jast Ltd,shopping_net,192.01,0.8531
877,2020-06-25 23:48:37,180098888332620,fraud_Bahringer, Osinski and Block,food_dining,95.52,0.9536
878,2020-11-04 01:25:47,371985236239474,fraud_Johnston, Nikolaus and Maggio,grocery_net,14.0,0.6667
881,2020-10-16 23:17:21,4306586894261180,fraud_Lemke-Gutmann,shopping_net,192.01,0.9895
881,2020-06-27 23:07:02,213161231269724,fraud_Medhurst PLC,shopping_net,192.01,0.9876
883,2020-10-07 22:59:38,6597248210463122,fraud_Mosciski, Gislason and Mertz,grocery_pos,192.01,0.981
887,2020-10-07 22:20:10,6597248210463122,fraud_Heathcote LLC,shopping_net,192.01,0.9901
887,2020-12-02 00:07:29,3588001568691267,fraud_Huels-Nolan,gas_transport,9.16,0.9921
887,2020-12-03 15:41:45,373905417449658,fraud_Keeling-Crist,misc_pos,23.2,0.7143
887,2020-08-02 00:02:00,3577794103155425,fraud_Gottlieb, Considine and Schultz,shopping_net,192.01,0.9829
889,2020-11-20 03:46:50,3582402971899057,fraud_Stroman, Hudson and Erdman,gas_transport,5.53,0.9978
889,2020-11-04 01:56:18,2229378226512508,fraud_Rodriguez Group,gas_transport,8.74,0.9856
889,2020-12-08 03:57:59,3545109339866548,fraud_Lehner, Mosciski and King,misc_net,192.01,0.9725
889,2020-08-04 22:09:56,4725673654161314,fraud_Kunze Inc,grocery_pos,192.01,0.9805
890,2020-08-14 22:23:49,2254799658404120,fraud_Champlin-Casper,home,192.01,0.4017
891,2020-11-25 22:37:19,30546453310167,fraud_Schmidt and Sons,shopping_net,192.01,0.9903
893,2020-08-12 23:57:48,2284059275940012,fraud_Altenwerth, Cartwright and Koss,shopping_net,192.01,0.9864
893,2020-08-23 07:57:20,180084576295055,fraud_Casper, Hand and Zulauf,grocery_pos,192.01,0.6215
893,2020-08-15 22:42:31,2222001896600109,fraud_Kilback and Sons,entertainment,192.01,0.4793
895,2020-10-25 23:02:32,4295296907373,fraud_Bednar Group,misc_net,192.01,0.9554
897,2020-10-26 23:32:30,573283817795,fraud_Mosciski, Ziemann and Farrell,shopping_net,192.01,0.9843
899,2020-07-14 23:08:09,3579200383632826,fraud_Schmeler, Bashirian and Price,shopping_net,192.01,0.9838
899,2020-12-12 22:19:18,4607072969078276,fraud_Skiles LLC,home,192.01,0.7634
899,2020-10-06 22:40:28,581508178315,fraud_Moore, Dibbert and Koepp,misc_net,192.01,0.9629
899,2020-09-01 22:50:34,180052752563109,fraud_Lebsack and Sons,misc_net,192.01,0.9849
901,2020-11-26 13:58:37,180046165512893,fraud_Boyer PLC,shopping_net,192.01,0.8523
903,2020-09-26 03:03:17,6593939509150446,fraud_Kris-Padberg,shopping_pos,192.01,0.9748
905,2020-10-01 22:35:53,180020605265701,fraud_Hahn, Douglas and Schowalter,travel,9.41,0.9648
907,2020-12-15 23:05:40,180040027502291,fraud_Ankunding LLC,shopping_net,192.01,0.9715
907,2020-09-07 23:03:35,6011382886333463,fraud_Effertz LLC,entertainment,192.01,0.6609
907,2020-10-04 23:52:06,30510856607165,fraud_Mosciski, Ziemann and Farrell,shopping_net,192.01,0.9901
907,2020-08-25 22:49:42,3501365119557234,fraud_Kris-Weimann,misc_net,192.01,0.9803
909,2020-08-26 23:40:50,3563837241599446,fraud_Auer-West,shopping_net,192.01,0.85
909,2020-09-07 18:44:48,4623560839669,fraud_Schmeler, Bashirian and Price,shopping_net,192.01,0.8675
911,2020-10-11 20:09:03,5456712664803820,fraud_Mosciski, Ziemann and Farrell,shopping_net,192.01,0.8801
911,2020-12-27 22:26:02,373905417449658,fraud_Roob, Conn and Tremblay,shopping_pos,192.01,0.9554
913,2020-08-14 01:25:33,2235613922823698,fraud_Fisher-Schowalter,shopping_net,192.01,0.9652
913,2020-11-26 02:34:44,5410056176712193,fraud_Rau and Sons,grocery_pos,192.01,0.9725
913,2020-09-03 22:01:38,4509142395811241,fraud_Mante Group,misc_net,192.01,0.9848
913,2020-08-25 02:30:00,4471568287204,fraud_Heller, Gutmann and Zieme,grocery_pos,192.01,0.9967
915,2020-08-07 02:39:31,375082648741747,fraud_Lehner, Reichert and Mills,misc_pos,192.01,0.9312
915,2020-09-29 03:38:48,3518234918950662,fraud_Wolf Inc,grocery_pos,192.01,0.4799
916,2020-10-04 00:16:22,30011465039817,fraud_Streich, Dietrich and Barton,shopping_net,192.01,0.9519
917,2020-10-23 22:08:23,30376238035123,fraud_Reichel Inc,entertainment,192.01,0.7649
917,2020-09-10 23:37:41,4173950183554608,fraud_Cormier LLC,shopping_net,192.01,0.7735
917,2020-12-03 23:45:11,3588001568691267,fraud_Bernier, Volkman and Hoeger,misc_net,192.01,0.9914
917,2020-09-24 03:36:13,30270432095985,fraud_Osinski, Ledner and Leuschke,grocery_pos,192.01,0.8933
920,2020-11-20 02:48:05,30235268718158,fraud_Hackett-Lueilwitz,grocery_pos,192.01,0.9146
923,2020-08-25 13:29:06,3501365119557234,fraud_Heathcote LLC,shopping_net,192.01,0.8679
925,2020-08-20 02:07:45,375974680629816,fraud_Miller-Hauck,grocery_pos,192.01,0.8893
925,2020-12-09 01:22:53,3545109339866548,fraud_Schultz, Simonis and Little,grocery_pos,192.01,0.9951
927,2020-06-22 01:25:13,4005676619255478,fraud_Goldner, Kovacek and Abbott,grocery_pos,192.01,0.8783
927,2020-08-24 22:34:07,4658490815480264,fraud_Bernhard, Grant and Langworth,shopping_pos,192.01,0.9794
927,2020-09-28 00:15:37,60495593109,fraud_Schaefer, Maggio and Daugherty,gas_transport,8.92,0.9865
927,2020-07-14 23:14:14,4302480582202074,fraud_Cormier LLC,shopping_net,192.01,0.3554
929,2020-08-25 02:47:51,4512828414983801773,fraud_McGlynn-Jaskolski,misc_pos,192.01,0.9245
929,2020-06-23 23:08:49,2222001896600109,fraud_Morissette LLC,entertainment,192.01,0.5016
930,2020-10-19 01:31:16,3518234918950662,fraud_Lockman Ltd,grocery_pos,192.01,0.4628
930,2020-08-30 03:19:59,6596735789587928,fraud_Cartwright-Harris,grocery_pos,192.01,0.9958
931,2020-07-28 01:55:24,4671727014157745,fraud_Kutch and Sons,grocery_pos,192.01,0.9217
933,2020-06-30 23:16:28,3528231451607350,fraud_Kerluke, Kertzmann and Wiza,misc_net,192.01,0.9873
933,2020-09-23 23:57:14,586100864972,fraud_Baumbach, Hodkiewicz and Walsh,shopping_pos,192.01,0.9933
933,2020-08-28 04:20:14,6011975266774121,fraud_Rutherford-Mertz,grocery_pos,192.01,0.4613
935,2020-08-28 01:00:31,6011104316292105,fraud_Turner and Sons,shopping_pos,192.01,0.9623
935,2020-08-27 03:45:17,583699482621,fraud_Kilback LLC,grocery_pos,192.01,0.9003
935,2020-12-02 02:56:16,377834944388609,fraud_Cummerata-Jones,gas_transport,10.75,0.9883
937,2020-07-19 22:27:40,4428780983793657331,fraud_Bernier, Volkman and Hoeger,misc_net,192.01,0.9868
939,2020-08-24 23:27:07,4471568287204,fraud_Pagac LLC,shopping_pos,192.01,0.9891
939,2020-08-02 23:28:50,3576281490078437,fraud_Rippin, Kub and Mann,misc_net,192.01,0.9518
939,2020-10-15 20:27:53,341542810616333,fraud_Kuphal-Bartoletti,misc_net,192.01,0.6101
940,2020-09-23 23:11:29,586100864972,fraud_Kuhic LLC,shopping_net,192.01,0.9925
941,2020-07-05 03:15:53,4462038234743679432,fraud_Harris, Gusikowski and Heaney,grocery_net,13.13,0.8261
941,2020-07-18 03:51:48,2703186189652095,fraud_Langworth, Boehm and Gulgowski,shopping_net,192.01,0.9136
941,2020-07-19 22:15:59,2454076758463217,fraud_Beier-Hyatt,shopping_pos,192.01,0.9304
942,2020-12-13 22:56:04,377550167323848,fraud_Klocko LLC,misc_net,192.01,0.9904
942,2020-08-03 01:35:25,4725837176265195730,fraud_Schroeder, Hauck and Treutel,entertainment,192.01,0.8709
943,2020-08-13 23:49:14,374497717543058,fraud_Miller-Harris,misc_net,192.01,0.9847
943,2020-08-12 01:05:33,4335531783520911,fraud_Kiehn-Emmerich,grocery_pos,192.01,0.9473
944,2020-09-04 02:12:27,4417677808209716,fraud_Miller-Hauck,grocery_pos,192.01,0.9917
945,2020-07-04 22:35:47,3589255887819806,fraud_Hills-Witting,shopping_net,192.01,0.4669
946,2020-09-10 02:45:27,376656886990758,fraud_Greenholt, Jacobi and Gleason,gas_transport,11.7,0.9855
946,2020-08-07 03:30:23,30199621383748,fraud_Hickle Group,shopping_pos,192.01,0.907
946,2020-08-03 03:49:18,2358122155477959,fraud_Hills-Olson,grocery_net,9.69,0.8887
948,2020-09-18 02:02:50,30029052116970,fraud_Rowe, Batz and Goodwin,grocery_pos,192.01,0.5183
949,2020-10-05 23:54:47,581508178315,fraud_Gleason-Macejkovic,shopping_net,192.01,0.9833
951,2020-08-05 23:54:19,4727244663135968,fraud_Baumbach, Hodkiewicz and Walsh,shopping_pos,192.01,0.9869
953,2020-09-04 23:26:00,3550412175018089,fraud_Welch Inc,misc_net,192.01,0.9894
953,2020-10-25 22:15:44,180046617132290,fraud_Kunze Inc,grocery_pos,192.01,0.9832
953,2020-09-08 19:35:23,570273151375,fraud_Kuhic LLC,shopping_net,192.01,0.8728
953,2020-09-05 03:07:28,4417677808209716,fraud_Stracke-Lemke,grocery_pos,192.01,0.9917
955,2020-09-04 17:53:37,3550412175018089,fraud_Mayert Group,shopping_pos,192.01,0.999
955,2020-09-01 10:45:58,180052752563109,fraud_Moen, Reinger and Murphy,grocery_pos,192.01,0.9451
955,2020-10-04 22:23:54,347399333635231,fraud_Homenick LLC,personal_care,17.05,0.9388
955,2020-09-15 00:22:59,4229733778084049,fraud_Kilback LLC,grocery_pos,192.01,0.9126
957,2020-09-25 22:05:30,2286236465059468,fraud_Koelpin and Sons,misc_net,192.01,0.9863
957,2020-12-15 02:11:55,4956828990005111019,fraud_Kuphal-Bartoletti,misc_net,192.01,0.6511
957,2020-10-03 00:01:37,4710826438164847414,fraud_Bogisich Inc,grocery_pos,192.01,0.9459
959,2020-07-14 00:17:07,3579200383632826,fraud_Parisian and Sons,gas_transport,10.19,0.9893
959,2020-12-09 23:52:07,3591919803438423,fraud_Cormier LLC,shopping_net,192.01,0.8182
959,2020-10-18 01:22:44,378904938837132,fraud_Huels-Nolan,gas_transport,10.95,0.9855
959,2020-11-13 23:05:40,30242921189660,fraud_Nitzsche, Kessler and Wolff,shopping_pos,192.01,0.9867
960,2020-09-25 03:06:28,4427805710168,fraud_Friesen-Stamm,gas_transport,12.08,0.9847
961,2020-09-05 23:38:04,3550412175018089,fraud_Reichert, Rowe and Mraz,shopping_net,192.01,0.989
961,2020-07-12 03:05:43,3514897282719543,fraud_Strosin-Cruickshank,grocery_pos,192.01,0.9909
961,2020-12-07 23:39:54,30518196150127,fraud_Lynch-Wisozk,home,192.01,0.8595
963,2020-09-17 22:41:50,3530503964418806,fraud_Welch Inc,misc_net,192.01,0.9879
963,2020-09-07 00:28:46,3597926034019603,fraud_O'Keefe-Hudson,grocery_pos,192.01,0.8916
964,2020-07-31 22:46:43,676173792455,fraud_Swaniawski, Lowe and Robel,shopping_pos,192.01,0.9869
967,2020-12-14 01:58:37,4423489490781412,fraud_Prohaska-Murray,gas_transport,20.22,0.9145
969,2020-12-17 23:22:58,639046421587,fraud_Rippin, Kub and Mann,misc_net,192.01,0.9422
970,2020-12-21 02:04:54,3518234918950662,fraud_Cartwright-Harris,grocery_pos,192.01,0.4604
971,2020-10-08 22:19:46,344342339068828,fraud_Halvorson Group,misc_pos,7.24,0.8686
973,2020-11-25 23:00:53,180046165512893,fraud_Romaguera, Cruickshank and Greenholt,shopping_net,192.01,0.9858
974,2020-09-13 16:04:58,213161293389774,fraud_Klocko LLC,misc_net,192.01,0.7556
975,2020-07-25 23:06:21,38014427445058,fraud_Volkman Ltd,misc_net,192.01,0.9895
975,2020-11-25 16:05:03,180046165512893,fraud_Goyette Inc,shopping_net,192.01,0.8523
978,2020-10-05 14:57:29,2297447006766555,fraud_Labadie, Treutel and Bode,shopping_net,192.01,0.6192
979,2020-07-03 23:17:06,3540416671210051,fraud_Kozey-McDermott,travel,11.83,0.9996
979,2020-12-03 02:55:16,3598215285024754,fraud_Rutherford-Mertz,grocery_pos,192.01,0.6034
979,2020-08-27 23:34:28,6011975266774121,fraud_Kilback LLC,grocery_pos,192.01,0.9851
981,2020-08-03 23:29:38,4725837176265195730,fraud_Lowe, Dietrich and Erdman,kids_pets,19.33,0.3866
981,2020-06-29 23:56:05,3581130339108561,fraud_Jewess LLC,shopping_pos,192.01,0.9873
981,2020-10-04 22:08:57,30510856607165,fraud_Kozey-Boehm,shopping_net,192.01,0.9873
983,2020-08-25 23:04:24,374930071163758,fraud_Goyette Inc,shopping_net,192.01,0.4295
983,2020-07-19 04:39:11,4428780983793657331,fraud_Kiehn Inc,grocery_pos,192.01,0.9338
985,2020-12-04 23:47:28,213156747557083,fraud_Auer-West,shopping_net,192.01,0.5375
987,2020-09-12 23:22:43,4464457352619,fraud_Terry Ltd,home,192.01,0.5242
989,2020-11-20 03:54:45,6538441737335434,fraud_Mraz-Herzog,gas_transport,11.34,0.9835
991,2020-10-05 22:45:28,2297447006766555,fraud_Torphy-Goyette,shopping_pos,192.01,0.9804
992,2020-09-17 01:33:58,342952484382519,fraud_Kiehn-Emmerich,grocery_pos,192.01,0.8933
993,2020-07-28 22:37:58,3577794103155425,fraud_Douglas-White,entertainment,192.01,0.8716
993,2020-11-28 22:03:25,676275912597,fraud_Goodwin-Nitzsche,grocery_pos,192.01,0.9881
993,2020-11-09 23:11:10,4469777115158234880,fraud_Kerluke Inc,misc_net,192.01,0.7902
995,2020-09-16 15:32:54,3530503964418806,fraud_Lebsack and Sons,misc_net,192.01,0.8176
995,2020-09-08 03:14:15,3597926034019603,fraud_Mosciski, Gislason and Mertz,grocery_pos,192.01,0.9113
996,2020-11-09 06:01:53,4169388510116,fraud_O'Keefe-Hudson,grocery_pos,192.01,0.5813
997,2020-11-26 02:18:50,180046165512893,fraud_Pacocha-O'Reilly,grocery_pos,192.01,0.9559
998,2020-12-21 02:36:03,4716561796955522,fraud_Schmidt and Sons,shopping_net,192.01,0.9669
1000,2020-10-06 00:41:17,6011399591920186,fraud_Prohaska-Murray,gas_transport,23.16,0.3675
1001,2020-12-06 21:23:04,4412720572684931,fraud_Auer-Mosciski,grocery_pos,192.01,0.9409
1001,2020-07-02 19:49:07,213126662687660,fraud_Durgan-Auer,misc_net,192.01,0.3833
1003,2020-08-08 00:19:16,343819048608995,fraud_Berge LLC,gas_transport,9.46,0.9851
1003,2020-11-06 03:19:26,38859492057661,fraud_Kunze Inc,grocery_pos,192.01,0.9973
1003,2020-09-28 22:24:15,372965408103277,fraud_Rempel Inc,shopping_net,192.01,0.984
1004,2020-08-09 02:59:27,343819048608995,fraud_Rau and Sons,grocery_pos,192.01,0.9333
1004,2020-12-01 14:39:33,3523843138706408,fraud_Cremin, Hamill and Reichel,misc_pos,9.26,0.5432
1005,2020-08-09 23:37:38,343819048608995,fraud_Kutch and Sons,grocery_pos,192.01,0.9807
1005,2020-08-27 02:45:32,3563837241599446,fraud_Auer-Mosciski,grocery_pos,192.01,0.9642
1006,2020-10-04 22:42:31,2297447006766555,fraud_Ruecker, Beer and Collier,shopping_net,192.01,0.9801
1006,2020-12-21 23:57:16,2242176657877538,fraud_Zboncak, Rowe and Murazik,shopping_net,192.01,0.9915
1006,2020-08-24 22:28:24,3508104404056005,fraud_Turner and Sons,shopping_pos,192.01,0.5053
1007,2020-09-14 03:21:14,3527536963490470,fraud_Friesen-D'Amore,gas_transport,19.89,0.7132
1009,2020-10-11 00:10:47,5456712664803820,fraud_Kutch Group,grocery_net,15.48,0.647
1009,2020-08-30 18:16:09,6596735789587928,fraud_Denesik and Sons,shopping_pos,192.01,0.5083
1009,2020-10-25 18:25:49,180046617132290,fraud_Schultz, Simonis and Little,grocery_pos,192.01,0.7273
1009,2020-11-25 23:31:51,30546453310167,fraud_Goldner, Kovacek and Abbott,grocery_pos,192.01,0.9871
1011,2020-10-14 22:15:01,3500969075198072,fraud_Lemke-Gutmann,shopping_net,192.01,0.3885
1012,2020-08-08 22:17:07,343819048608995,fraud_Terry-Huel,shopping_net,192.01,0.9783
1013,2020-12-22 02:51:19,4044436772018844508,fraud_Cole PLC,grocery_pos,192.01,0.8808
1013,2020-11-13 22:27:41,30487648872433,fraud_Bashirian Group,shopping_net,192.01,0.9903
1016,2020-09-15 23:53:49,4229733778084049,fraud_Volkman-Predovic,shopping_net,192.01,0.6192
1017,2020-11-05 23:55:12,30491348102802,fraud_Terry-Huel,shopping_net,192.01,0.9863
1017,2020-08-11 00:31:25,4335531783520911,fraud_Koepp-Parker,grocery_pos,192.01,0.9442
1019,2020-07-12 22:42:52,3540075240003197,fraud_Mosciski, Ziemann and Farrell,shopping_net,192.01,0.6353
1019,2020-08-09 02:13:33,343819048608995,fraud_Stracke-Lemke,grocery_pos,192.01,0.9318
1019,2020-10-04 00:01:02,4066595222529,fraud_Heller, Gutmann and Zieme,grocery_pos,192.01,0.9526
1019,2020-10-18 00:58:25,378904938837132,fraud_Boehm, Predovic and Reinger,misc_pos,192.01,0.9293
1021,2020-10-31 22:42:19,376012912828093,fraud_Fisher-Schowalter,shopping_net,192.01,0.9904
1022,2020-09-05 23:14:20,571314334723,fraud_Block Group,misc_pos,11.28,0.709
1023,2020-09-02 02:09:58,4509142395811241,fraud_Kovacek, Dibbert and Ondricka,grocery_pos,192.01,0.9486
1023,2020-12-02 22:42:27,3588001568691267,fraud_Predovic Inc,shopping_net,192.01,0.9756
1025,2020-08-21 22:57:51,372382441451095,fraud_Greenholt, O'Hara and Balistreri,shopping_net,192.01,0.9861
1027,2020-07-26 22:11:29,38014427445058,fraud_Heathcote, Yost and Kertzmann,shopping_net,192.01,0.9876
1029,2020-10-25 00:36:53,180046617132290,fraud_Ledner-Pfannerstill,gas_transport,10.0,0.9873
1029,2020-10-24 22:20:33,4883407061576,fraud_Rowe, Batz and Goodwin,grocery_pos,192.01,0.9948
1031,2020-12-09 23:42:19,213180742685905,fraud_Osinski, Ledner and Leuschke,grocery_pos,192.01,0.9787
1031,2020-09-23 22:09:27,586100864972,fraud_Rodriguez, Yost and Jenkins,misc_net,192.01,0.9925
1033,2020-10-31 22:40:08,4087542780207162,fraud_Hills-Witting,shopping_net,192.01,0.9889
1033,2020-10-16 22:53:28,4306586894261180,fraud_Morissette LLC,entertainment,192.01,0.8116
1033,2020-07-16 23:42:55,213178765398315,fraud_Jast Ltd,shopping_net,192.01,0.6475
1035,2020-12-15 16:18:55,180040027502291,fraud_Rau and Sons,grocery_pos,192.01,0.4837
1035,2020-11-10 22:03:26,4103158249977,fraud_Mosciski, Gislason and Mertz,grocery_pos,192.01,0.9914
1035,2020-11-27 03:24:13,5410056176712193,fraud_Heller, Gutmann and Zieme,grocery_pos,192.01,0.9735
1036,2020-07-14 14:53:44,4373370572092720777,fraud_Hermiston, Russel and Price,food_dining,124.81,0.714
1037,2020-12-12 00:41:18,4607072969078276,fraud_Stoltenberg-Beatty,shopping_pos,192.01,0.9634
1037,2020-11-01 02:27:22,4026222041577,fraud_Medhurst PLC,shopping_net,192.01,0.9505
1037,2020-10-04 03:22:41,2297447006766555,fraud_Auer-Mosciski,grocery_pos,192.01,0.9272
1039,2020-09-03 22:21:11,4509142395811241,fraud_Predovic Inc,shopping_net,192.01,0.9829
1041,2020-08-18 00:30:17,213112402583773,fraud_Boyer PLC,shopping_net,192.01,0.9685
1041,2020-09-02 23:18:42,180052752563109,fraud_Bednar Group,misc_net,192.01,0.9853
1041,2020-10-19 17:25:02,378858024506425,fraud_Lockman, West and Runte,grocery_pos,192.01,0.7262
1041,2020-11-23 02:26:27,3500165543009955,fraud_Huel, Hammes and Witting,grocery_pos,192.01,0.9062
1042,2020-11-16 03:39:42,378006354724784,fraud_Kutch and Sons,grocery_pos,192.01,0.9963
1042,2020-12-12 00:49:13,3596217206093829,fraud_Haley, Jewess and Bechtelar,shopping_pos,192.01,0.9581
1043,2020-06-29 02:44:41,571844099986,fraud_Kunze Inc,grocery_pos,192.01,0.9045
1044,2020-12-09 21:18:53,213180742685905,fraud_Roob, Conn and Tremblay,shopping_pos,192.01,0.5792
1044,2020-11-13 01:50:15,3535808924394848,fraud_Osinski, Ledner and Leuschke,grocery_pos,192.01,0.9908
1044,2020-09-28 22:49:44,60495593109,fraud_Zboncak, Rowe and Murazik,shopping_net,192.01,0.9919
1047,2020-06-27 03:48:35,6544734391390261,fraud_Hackett-Lueilwitz,grocery_pos,192.01,0.9155
1051,2020-09-16 03:31:01,342952484382519,fraud_Boehm, Predovic and Reinger,misc_pos,192.01,0.9204
1051,2020-08-26 07:13:37,583699482621,fraud_Miller-Hauck,grocery_pos,192.01,0.6313
1051,2020-10-14 00:13:02,341542810616333,fraud_Murray Ltd,grocery_net,13.65,0.6094
1052,2020-08-20 01:17:19,372382441451095,fraud_Rutherford-Mertz,grocery_pos,192.01,0.4318
1052,2020-07-03 09:35:53,3589255887819806,fraud_Schumm, Bauch and Ondricka,grocery_pos,192.01,0.7971
1053,2020-11-26 23:58:13,5410056176712193,fraud_Gleason-Macejkovic,shopping_net,192.01,0.8916
1054,2020-08-13 00:28:16,2254799658404120,fraud_Mohr Inc,shopping_pos,192.01,0.9208
1055,2020-08-26 01:24:26,4512828414983801773,fraud_Barrows PLC,shopping_pos,192.01,0.9576
1055,2020-07-24 23:25:25,4961003488432306,fraud_Torp-Lemke,misc_pos,52.89,0.9056
1059,2020-06-26 22:20:01,213161231269724,fraud_Heathcote LLC,shopping_net,192.01,0.9876
1061,2020-12-22 23:13:39,2242176657877538,fraud_Jaskolski-Vandervort,misc_net,192.01,0.9926
1061,2020-08-10 03:41:31,30238755902988,fraud_Cummerata-Jones,gas_transport,11.17,0.9847
1063,2020-07-26 23:09:27,2222157926772399,fraud_Schoen-Quigley,kids_pets,19.0,0.5462
1063,2020-08-01 22:21:51,3576281490078437,fraud_Heathcote LLC,shopping_net,192.01,0.9881
1063,2020-09-06 03:36:28,4904681492230012,fraud_Langworth, Boehm and Gulgowski,shopping_net,192.01,0.9701
1063,2020-09-07 23:30:44,4623560839669,fraud_Kerluke-Abshire,shopping_net,192.01,0.9757
1065,2020-08-24 23:26:34,4471568287204,fraud_Romaguera, Cruickshank and Greenholt,shopping_net,192.01,0.9878
1065,2020-10-16 01:49:50,3527063666782582,fraud_Moen, Reinger and Murphy,grocery_pos,192.01,0.8682
1065,2020-06-29 03:32:01,3528231451607350,fraud_Schultz, Simonis and Little,grocery_pos,192.01,0.7078
1065,2020-07-10 23:26:13,675961917837,fraud_Pouros-Haag,shopping_pos,192.01,0.9937
1067,2020-12-11 02:28:53,3596217206093829,fraud_Baumbach, Strosin and Nicolas,shopping_pos,192.01,0.9581
1067,2020-11-02 23:51:19,4244953610136705533,fraud_Reichert, Huels and Hoppe,shopping_net,192.01,0.9733
1067,2020-12-16 22:47:03,180040027502291,fraud_Rippin, Kub and Mann,misc_net,192.01,0.9793
1067,2020-08-04 01:24:53,4653879239169997,fraud_Deckow-O'Conner,grocery_pos,192.01,0.9369
1068,2020-12-12 01:56:02,3518234918950662,fraud_Bailey-Morar,grocery_pos,192.01,0.5216
